timestamp,n31,n32,n33,n24,n11,n12,n14
"2020-02-27 00:00:00",25.3071428571429,25.5,25.4571428571429,25.1294117647059,0,25.225,
"2020-02-27 00:01:00",25.1266666666667,25.4928571428571,25.46,25.078947368421,0,25.1,
"2020-02-27 00:02:00",25,25.5066666666667,25.4071428571429,25.0941176470588,0,25.3,
"2020-02-27 00:03:00",25,25.5083333333333,25.34,24.9789473684211,0,25.4,
"2020-02-27 00:04:00",24.8571428571429,25.5066666666667,25.2714285714286,24.9941176470588,0,25.475,
"2020-02-27 00:05:00",24.7642857142857,25.5,25.2,24.8611111111111,0,25.325,
"2020-02-27 00:06:00",24.76,25.5,25.2066666666667,24.95,0,25.1666666666667,
"2020-02-27 00:07:00",24.7857142857143,25.5133333333333,25.2,24.8555555555555,0,24.8,
"2020-02-27 00:08:00",24.7866666666667,25.5071428571429,25.2133333333333,24.9611111111111,0,25.4333333333333,
"2020-02-27 00:09:00",24.75,25.52,25.2,24.9470588235294,0,25.35,
"2020-02-27 00:10:00",24.7857142857143,25.5857142857143,25.2071428571429,24.8722222222222,0,25,
"2020-02-27 00:11:00",24.8133333333333,25.6066666666667,25.1933333333333,24.9388888888889,0,24.55,
"2020-02-27 00:12:00",24.8,25.5928571428571,25.1928571428571,24.8555555555556,0,24.9666666666667,
"2020-02-27 00:13:00",24.7928571428571,25.6,25.2,24.8684210526316,0,24.9,
"2020-02-27 00:14:00",24.7928571428571,25.64,25.2,24.9176470588235,0,24.9666666666667,
"2020-02-27 00:15:00",24.7666666666667,25.6142857142857,25.1866666666667,24.8736842105263,0,24,
"2020-02-27 00:16:00",24.7928571428571,25.4928571428571,25.1928571428571,24.9235294117647,0,24.375,
"2020-02-27 00:17:00",24.8666666666667,25.2866666666667,25.2,24.9529411764706,0,24.2666666666667,
"2020-02-27 00:18:00",24.9,25.1142857142857,25.2,24.9052631578947,0,24.5,
"2020-02-27 00:19:00",24.9,25.0866666666667,25.2142857142857,24.9647058823529,0,24.5,
"2020-02-27 00:20:00",24.9,25,25.2133333333333,24.9157894736842,0,24.55,
"2020-02-27 00:21:00",24.9,24.9928571428571,25.2071428571429,24.9470588235294,0,24.6666666666667,
"2020-02-27 00:22:00",24.8666666666667,25.0133333333333,25.2,24.8611111111111,0,24.925,
"2020-02-27 00:23:00",24.8071428571429,25.0357142857143,25.2,24.9444444444444,0,24.7333333333333,
"2020-02-27 00:24:00",24.8,25.0066666666667,25.2,24.8444444444444,0,24.6,
"2020-02-27 00:25:00",24.8133333333333,25.0428571428571,25.2266666666667,24.9333333333333,0,24.6333333333333,
"2020-02-27 00:26:00",24.7642857142857,25.0428571428571,25.2142857142857,24.7888888888889,0,24.5,
"2020-02-27 00:27:00",24.7333333333333,25.0785714285714,25.1933333333333,24.8555555555556,0,24.325,
"2020-02-27 00:28:00",24.7,25.0733333333333,25.2,24.7333333333333,0,24.3333333333333,
"2020-02-27 00:29:00",24.6933333333333,25.0857142857143,25.2142857142857,24.8411764705882,0,24.775,
"2020-02-27 00:30:00",24.8142857142857,25.1133333333333,25.2,24.7473684210526,0,24.9333333333333,
"2020-02-27 00:31:00",24.8428571428571,25.0428571428571,25.2142857142857,24.8352941176471,0,24.425,
"2020-02-27 00:32:00",24.72,25,25.2133333333333,24.7684210526316,0,24.6,
"2020-02-27 00:33:00",24.7,25.0333333333333,25.2,24.8176470588235,0,24.725,
"2020-02-27 00:34:00",24.7285714285714,25.0928571428571,25.1866666666667,24.7210526315789,0,24.0666666666667,
"2020-02-27 00:35:00",24.8333333333333,25.1133333333333,25.1357142857143,24.7411764705882,0,24.475,
"2020-02-27 00:36:00",24.9,25.1571428571429,25.1285714285714,24.6333333333333,0,23.975,
"2020-02-27 00:37:00",24.9,25.1571428571429,25.12,24.7444444444445,0,24,
"2020-02-27 00:38:00",24.9,25.1066666666667,25.1,24.6388888888889,0,23.825,
"2020-02-27 00:39:00",24.8466666666667,25.1,25.0866666666667,24.7277777777778,0,24,
"2020-02-27 00:40:00",24.7928571428571,25.0933333333333,25.0571428571429,24.6055555555556,0,24.075,
"2020-02-27 00:41:00",24.8071428571429,24.9857142857143,25.0066666666667,24.7055555555556,0,24,
"2020-02-27 00:42:00",24.7933333333333,24.8714285714286,24.9928571428571,24.5833333333333,0,24.3,
"2020-02-27 00:43:00",24.8571428571429,24.8266666666667,24.9785714285714,24.6647058823529,0,23.9,
"2020-02-27 00:44:00",24.7642857142857,24.8428571428571,24.9733333333333,24.6666666666667,0,24.2,
"2020-02-27 00:45:00",24.6333333333333,24.8133333333333,24.9928571428571,24.6111111111111,0,24.15,
"2020-02-27 00:46:00",24.5428571428571,24.7857142857143,24.9857142857143,24.6823529411765,0,24.3333333333333,
"2020-02-27 00:47:00",24.5,24.7933333333333,24.9466666666667,24.6,0,24.3,
"2020-02-27 00:48:00",24.4142857142857,24.7428571428571,24.9214285714286,24.6352941176471,0,24.2666666666667,
"2020-02-27 00:49:00",24.4,24.7571428571429,24.92,24.5736842105263,0,24.475,
"2020-02-27 00:50:00",24.3266666666667,24.7266666666667,24.9142857142857,24.6235294117647,0,24.1333333333333,
"2020-02-27 00:51:00",24.3,24.7714285714286,24.9133333333333,24.5736842105263,0,24.275,
"2020-02-27 00:52:00",24.3866666666667,24.78,24.9,24.6176470588235,0,24.0333333333333,
"2020-02-27 00:53:00",24.3071428571429,24.8071428571429,24.8785714285714,24.5055555555555,0,24.075,
"2020-02-27 00:54:00",24.3071428571429,24.8214285714286,24.8666666666667,24.5833333333333,0,24.0333333333333,
