created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2020-02-21 23:20:49 IST,128207,23.60000,53.10000,32.80000,57.40000,3.74993,1.33437,0.27358,,,,
2020-02-21 23:21:08 IST,128208,23.60000,53.10000,32.90000,52.20000,3.74993,1.34726,0.27358,,,,
2020-02-21 23:21:25 IST,128209,23.60000,53.10000,32.90000,49.60000,3.68307,1.34726,0.26200,,,,
2020-02-21 23:21:44 IST,128210,23.60000,53.20000,31.20000,52.50000,3.77238,1.33437,0.27358,,,,
2020-02-21 23:22:01 IST,128211,23.40000,53.10000,31.40000,54.90000,3.77238,1.32799,0.27594,,,,
2020-02-21 23:22:18 IST,128212,23.60000,53.20000,32.30000,52.80000,3.77238,1.32799,0.27594,,,,
2020-02-21 23:22:36 IST,128213,23.60000,53.20000,33.20000,57.00000,3.77238,1.32166,0.27358,,,,
2020-02-21 23:22:53 IST,128214,23.60000,53.20000,34.30000,55.10000,3.77238,1.34079,0.27358,,,,
2020-02-21 23:23:10 IST,128215,23.50000,53.20000,33.50000,53.10000,3.77238,1.34079,0.27358,,,,
2020-02-21 23:23:26 IST,128216,23.50000,53.30000,32.70000,53.80000,3.79491,1.47914,0.25300,,,,
2020-02-21 23:23:43 IST,128217,23.50000,53.40000,32.60000,53.40000,3.77238,1.32166,0.27594,,,,
2020-02-21 23:24:00 IST,128218,23.50000,53.40000,33.30000,57.30000,3.77238,1.32799,0.27594,,,,
2020-02-21 23:24:17 IST,128219,23.50000,53.40000,32.90000,59.00000,3.77238,1.32799,0.27358,,,,
2020-02-21 23:24:35 IST,128220,23.50000,53.40000,33.70000,58.10000,3.77238,1.34079,0.27594,,,,
2020-02-21 23:24:52 IST,128221,23.50000,53.50000,33.90000,56.20000,3.77238,1.40064,0.27358,,,,
2020-02-21 23:25:09 IST,128222,23.50000,53.50000,33.90000,57.30000,3.77238,1.33437,0.27358,,,,
2020-02-21 23:25:29 IST,128223,23.30000,53.50000,33.50000,56.10000,3.79491,1.32166,0.27358,,,,
2020-02-21 23:25:46 IST,128224,23.50000,53.60000,34.30000,56.60000,3.79491,1.36693,0.27594,,,,
2020-02-21 23:26:04 IST,128225,23.50000,53.60000,33.40000,52.40000,3.79491,1.31536,0.27594,,,,
2020-02-21 23:26:21 IST,128226,23.50000,53.60000,33.90000,53.80000,3.79491,1.31536,0.27594,,,,
2020-02-21 23:26:38 IST,128227,23.20000,53.50000,35.20000,55.10000,3.79491,1.32166,0.25078,,,,
2020-02-21 23:26:55 IST,128228,23.40000,53.70000,35.10000,56.20000,3.79491,1.32166,0.27594,,,,
2020-02-21 23:27:12 IST,128229,23.50000,53.70000,33.40000,60.70000,3.77238,1.31536,0.27358,,,,
2020-02-21 23:27:29 IST,128230,23.40000,53.80000,33.80000,61.20000,3.79491,1.29674,0.27358,,,,
2020-02-21 23:27:46 IST,128231,23.40000,53.80000,34.00000,61.80000,3.79491,1.30290,0.27594,,,,
2020-02-21 23:28:03 IST,128232,23.30000,53.80000,33.90000,58.60000,3.68307,1.37358,0.27831,,,,
2020-02-21 23:28:21 IST,128233,23.40000,53.90000,34.30000,54.40000,3.79491,1.32166,0.27358,,,,
2020-02-21 23:28:38 IST,128234,23.30000,53.90000,34.50000,52.40000,3.79491,1.31536,0.27594,,,,
2020-02-21 23:28:56 IST,128235,23.30000,53.90000,33.00000,51.70000,3.79491,1.30290,0.25078,,,,
2020-02-21 23:29:13 IST,128236,23.30000,53.90000,33.40000,49.80000,3.79491,1.30290,0.27594,,,,
2020-02-21 23:29:29 IST,128237,23.10000,53.90000,34.40000,53.10000,3.79491,1.30911,0.27358,,,,
2020-02-21 23:29:49 IST,128238,23.30000,54.00000,34.10000,54.50000,3.79491,1.31536,0.27594,,,,
2020-02-21 23:30:05 IST,128239,23.30000,54.00000,33.10000,54.00000,3.79491,1.30911,0.27358,,,,
2020-02-21 23:30:22 IST,128240,23.30000,54.10000,32.00000,49.00000,3.79491,1.29674,0.27594,,,,
2020-02-21 23:30:40 IST,128241,23.30000,54.10000,33.00000,58.00000,3.81751,1.29061,0.27831,,,,
2020-02-21 23:31:01 IST,128242,23.30000,54.10000,34.10000,63.20000,3.81751,1.28453,0.25523,,,,
2020-02-21 23:31:19 IST,128243,23.30000,54.20000,34.20000,58.80000,3.81751,1.33437,0.27358,,,,
2020-02-21 23:31:36 IST,128244,23.30000,54.20000,34.70000,61.10000,3.81751,1.28453,0.27594,,,,
2020-02-21 23:31:53 IST,128245,23.30000,54.20000,36.10000,58.90000,3.79491,1.29674,0.27594,,,,
2020-02-21 23:32:10 IST,128246,23.30000,54.20000,35.90000,56.60000,3.81751,1.29061,0.27594,,,,
2020-02-21 23:32:27 IST,128247,23.30000,54.20000,36.40000,58.10000,3.79491,1.29061,0.27594,,,,
2020-02-21 23:32:44 IST,128248,23.30000,54.30000,36.40000,64.40000,3.81751,1.27848,0.27594,,,,
2020-02-21 23:33:01 IST,128249,23.20000,54.20000,35.60000,58.90000,3.79491,1.27848,0.27358,,,,
2020-02-21 23:33:18 IST,128250,23.40000,54.30000,34.80000,54.70000,3.79491,1.26651,0.27594,,,,
2020-02-21 23:33:35 IST,128251,23.30000,54.30000,36.00000,54.30000,3.81751,1.26058,0.27831,,,,
2020-02-21 23:33:52 IST,128252,23.30000,54.30000,36.70000,58.80000,3.84020,1.25469,0.26200,,,,
2020-02-21 23:34:09 IST,128253,23.30000,54.20000,36.10000,59.30000,3.84020,1.26651,0.27594,,,,
2020-02-21 23:34:26 IST,128254,23.30000,54.20000,36.30000,55.50000,3.81751,1.24884,0.27594,,,,
2020-02-21 23:34:43 IST,128255,23.30000,54.30000,36.50000,55.10000,3.79491,1.26058,0.27594,,,,
2020-02-21 23:35:00 IST,128256,23.30000,54.30000,36.70000,58.00000,3.79491,1.29061,0.27594,,,,
2020-02-21 23:35:17 IST,128257,23.30000,54.30000,36.60000,62.80000,3.57320,1.30911,0.27594,,,,
2020-02-21 23:35:34 IST,128258,23.30000,54.30000,36.90000,63.70000,3.77238,1.31536,0.27594,,,,
2020-02-21 23:35:52 IST,128259,23.30000,54.40000,36.10000,61.90000,3.77238,1.30911,0.27594,,,,
2020-02-21 23:36:09 IST,128260,23.30000,54.40000,34.80000,57.40000,3.81751,1.30290,0.27831,,,,
2020-02-21 23:36:27 IST,128261,23.30000,54.40000,34.90000,56.80000,3.79491,1.29674,0.27594,,,,
2020-02-21 23:36:43 IST,128262,23.30000,54.40000,35.10000,56.10000,3.79491,1.29061,0.27594,,,,
2020-02-21 23:37:00 IST,128263,23.30000,54.30000,35.40000,56.00000,3.81751,1.27848,0.27594,,,,
2020-02-21 23:37:17 IST,128264,23.30000,54.30000,35.40000,56.00000,3.81751,1.27848,0.27594,,,,
2020-02-21 23:37:34 IST,128265,23.30000,54.30000,36.20000,63.40000,3.79491,1.27848,0.27831,,,,
2020-02-21 23:37:51 IST,128266,23.30000,54.30000,35.60000,64.30000,3.66094,1.29674,0.27594,,,,
2020-02-21 23:38:08 IST,128267,23.30000,54.30000,35.20000,63.50000,3.81751,1.27247,0.28069,,,,
2020-02-21 23:38:25 IST,128268,23.40000,54.40000,35.20000,63.60000,3.79491,1.26651,0.27594,,,,
2020-02-21 23:38:42 IST,128269,23.30000,54.30000,35.60000,62.70000,3.81751,1.25469,0.27594,,,,
2020-02-21 23:39:00 IST,128270,23.30000,54.40000,35.10000,55.10000,3.84020,1.23152,0.25523,,,,
2020-02-21 23:39:17 IST,128271,23.30000,54.40000,35.50000,57.80000,3.81751,1.21452,0.27831,,,,
2020-02-21 23:39:34 IST,128272,23.30000,54.50000,35.60000,59.40000,3.84020,1.21452,0.27831,,,,
2020-02-21 23:39:51 IST,128273,23.50000,54.60000,35.30000,62.10000,3.86297,1.20338,0.28069,,,,
2020-02-21 23:40:08 IST,128274,23.30000,54.50000,35.00000,61.60000,3.84020,1.20338,0.27831,,,,
2020-02-21 23:40:25 IST,128275,23.20000,54.50000,35.90000,65.70000,3.81751,1.27247,0.27831,,,,
2020-02-21 23:40:41 IST,128276,23.30000,54.60000,35.60000,66.10000,3.81751,1.23152,0.27831,,,,
2020-02-21 23:40:58 IST,128277,23.30000,54.60000,34.60000,61.30000,3.81751,1.23152,0.27831,,,,
2020-02-21 23:41:15 IST,128278,23.30000,54.70000,34.60000,62.70000,3.84020,1.22015,0.27831,,,,
2020-02-21 23:41:32 IST,128279,23.20000,54.60000,34.70000,62.80000,3.84020,1.23725,0.27831,,,,
2020-02-21 23:41:50 IST,128280,23.20000,54.70000,36.00000,61.20000,3.59502,1.24303,0.27594,,,,
2020-02-21 23:42:07 IST,128281,23.20000,54.70000,36.10000,64.00000,3.81751,1.25469,0.27831,,,,
2020-02-21 23:42:23 IST,128282,23.20000,54.80000,35.40000,61.90000,3.79491,1.26651,0.27831,,,,
2020-02-21 23:42:41 IST,128283,23.20000,54.80000,34.20000,56.00000,3.79491,1.28453,0.27831,,,,
2020-02-21 23:42:58 IST,128284,23.20000,54.90000,35.10000,58.50000,3.79491,1.29674,0.27594,,,,
2020-02-21 23:43:15 IST,128285,23.20000,54.90000,34.80000,58.30000,3.79491,1.35377,0.27594,,,,
2020-02-21 23:43:32 IST,128286,23.20000,54.90000,33.70000,60.10000,3.79491,1.30290,0.27594,,,,
2020-02-21 23:43:49 IST,128287,23.20000,54.90000,33.70000,57.60000,3.79491,1.29061,0.27831,,,,
2020-02-21 23:44:07 IST,128288,23.20000,54.90000,34.40000,56.50000,3.66094,1.28453,0.26659,,,,
2020-02-21 23:44:24 IST,128289,23.30000,54.90000,34.80000,55.70000,3.79491,1.29061,0.27594,,,,
2020-02-21 23:44:41 IST,128290,23.30000,54.90000,35.70000,54.90000,3.79491,1.29674,0.27594,,,,
2020-02-21 23:44:58 IST,128291,23.20000,54.90000,35.70000,55.70000,3.77238,1.30290,0.27594,,,,
2020-02-21 23:45:15 IST,128292,23.20000,54.80000,35.30000,58.20000,3.79491,1.30911,0.27594,,,,
2020-02-21 23:45:33 IST,128293,23.20000,54.90000,34.80000,57.60000,3.81751,1.43555,0.25747,,,,
2020-02-21 23:45:50 IST,128294,23.20000,54.90000,34.50000,59.70000,3.79491,1.28453,0.27594,,,,
2020-02-21 23:46:07 IST,128295,23.30000,54.90000,34.00000,61.20000,3.81751,1.27247,0.27594,,,,
2020-02-21 23:46:24 IST,128296,23.30000,54.90000,34.80000,57.10000,3.81751,1.28453,0.25300,,,,
2020-02-21 23:46:41 IST,128297,23.30000,54.90000,35.60000,57.70000,3.79491,1.28453,0.27594,,,,
2020-02-21 23:46:58 IST,128298,23.30000,54.90000,35.30000,58.40000,3.77238,1.28453,0.27594,,,,
2020-02-21 23:47:15 IST,128299,23.20000,54.90000,34.70000,59.00000,3.79491,1.28453,0.27594,,,,
2020-02-21 23:47:33 IST,128300,23.20000,55.00000,34.70000,58.80000,3.81751,1.27247,0.27831,,,,
2020-02-21 23:47:49 IST,128301,23.20000,55.00000,34.70000,56.80000,3.81751,1.32799,0.27831,,,,
2020-02-21 23:48:06 IST,128302,23.10000,55.00000,34.70000,56.40000,3.79491,1.27848,0.27831,,,,
2020-02-21 23:48:23 IST,128303,23.20000,55.10000,35.60000,60.20000,3.79491,1.29674,0.27594,,,,
2020-02-21 23:48:40 IST,128304,23.20000,55.10000,35.40000,61.20000,3.79491,1.29674,0.27831,,,,
2020-02-21 23:48:57 IST,128305,23.20000,55.10000,36.00000,59.00000,3.79491,1.28453,0.27831,,,,
2020-02-21 23:49:14 IST,128306,23.10000,55.10000,35.80000,56.90000,3.59502,1.27848,0.27831,,,,
2020-02-21 23:49:32 IST,128307,23.20000,55.20000,34.60000,55.30000,3.79491,1.27848,0.27831,,,,
2020-02-21 23:49:49 IST,128308,23.20000,55.20000,34.60000,62.30000,3.81751,1.27247,0.27831,,,,
2020-02-21 23:50:06 IST,128309,23.10000,55.20000,34.90000,61.00000,3.81751,1.26058,0.27831,,,,
2020-02-21 23:50:23 IST,128310,23.20000,55.20000,34.50000,58.70000,3.84020,1.30290,0.27594,,,,
2020-02-21 23:50:40 IST,128311,23.20000,55.20000,34.50000,59.80000,3.81751,1.23725,0.27831,,,,
2020-02-21 23:50:57 IST,128312,23.10000,55.20000,34.10000,59.50000,3.84020,1.23152,0.27831,,,,
2020-02-21 23:51:15 IST,128313,23.10000,55.20000,33.90000,59.30000,3.81751,1.22582,0.27831,,,,
2020-02-21 23:51:32 IST,128314,23.10000,55.30000,34.90000,59.70000,3.61691,1.23152,0.27831,,,,
2020-02-21 23:51:49 IST,128315,23.20000,55.30000,34.60000,59.20000,3.84020,1.22582,0.27831,,,,
2020-02-21 23:52:07 IST,128316,23.10000,55.30000,34.30000,58.10000,3.81751,1.23152,0.27831,,,,
2020-02-21 23:52:24 IST,128317,23.10000,55.30000,34.80000,56.00000,3.84020,1.23152,0.27831,,,,
2020-02-21 23:52:41 IST,128318,23.10000,55.30000,35.20000,57.10000,3.84020,1.23725,0.27831,,,,
2020-02-21 23:52:58 IST,128319,23.10000,55.30000,35.40000,67.90000,3.81751,1.23152,0.27831,,,,
2020-02-21 23:53:40 IST,128320,23.10000,55.40000,35.90000,56.50000,3.81751,1.23152,0.27831,,,,
2020-02-21 23:58:12 IST,128321,23.00000,55.70000,35.50000,62.10000,3.81751,1.29674,0.27831,,,,
2020-02-21 23:58:29 IST,128322,23.00000,55.70000,34.60000,58.50000,3.81751,1.24884,0.27831,,,,
2020-02-21 23:58:46 IST,128323,23.00000,55.70000,34.70000,59.30000,3.81751,1.24884,0.25523,,,,
2020-02-21 23:59:03 IST,128324,23.00000,55.70000,34.40000,56.50000,3.81751,1.27247,0.27831,,,,
2020-02-21 23:59:20 IST,128325,23.00000,55.70000,35.10000,59.00000,3.81751,1.23725,0.27831,,,,
2020-02-21 23:59:37 IST,128326,23.00000,55.80000,35.50000,60.40000,3.81751,1.23725,0.27831,,,,
2020-02-21 23:59:54 IST,128327,23.00000,55.80000,35.70000,57.60000,3.81751,1.23725,0.27831,,,,
2020-02-22 00:00:11 IST,128328,23.00000,55.80000,34.80000,53.80000,3.61691,1.23152,0.27594,,,,
2020-02-22 00:00:27 IST,128329,23.00000,55.80000,34.20000,56.70000,3.81751,1.23152,0.27831,,,,
2020-02-22 00:00:44 IST,128330,23.00000,55.90000,35.00000,54.50000,3.81751,1.23152,0.27594,,,,
2020-02-22 00:01:01 IST,128331,23.00000,55.90000,36.10000,57.90000,3.84020,1.22015,0.28069,,,,
2020-02-22 00:01:18 IST,128332,23.00000,55.90000,34.80000,57.10000,3.84020,1.20893,0.27831,,,,
2020-02-22 00:01:35 IST,128333,23.00000,55.90000,33.90000,59.40000,3.84020,1.20893,0.25523,,,,
2020-02-22 00:01:52 IST,128334,23.00000,55.90000,34.30000,60.40000,3.81751,1.22582,0.27831,,,,
2020-02-22 00:02:09 IST,128335,22.90000,55.80000,35.40000,58.50000,3.81751,1.23725,0.27594,,,,
2020-02-22 00:02:26 IST,128336,23.00000,55.90000,35.30000,52.80000,3.84020,1.23152,0.27831,,,,
2020-02-22 00:02:43 IST,128337,23.00000,56.00000,35.60000,56.20000,3.81751,1.24303,0.27831,,,,
2020-02-22 00:03:00 IST,128338,22.90000,55.90000,34.90000,54.50000,3.81751,1.24884,0.27831,,,,
2020-02-22 00:03:17 IST,128339,22.90000,56.00000,34.60000,52.10000,3.81751,1.29061,0.27831,,,,
2020-02-22 00:03:33 IST,128340,22.90000,56.10000,35.60000,55.30000,3.81751,1.24303,0.27831,,,,
2020-02-22 00:03:50 IST,128341,23.00000,56.20000,35.80000,55.10000,3.81751,1.24303,0.27594,,,,
2020-02-22 00:04:08 IST,128342,22.90000,56.20000,36.10000,54.80000,3.81751,1.23152,0.27831,,,,
2020-02-22 00:04:25 IST,128343,22.90000,56.20000,36.00000,58.80000,3.77238,1.21452,0.26200,,,,
2020-02-22 00:04:41 IST,128344,22.90000,56.20000,34.80000,55.80000,3.61691,1.20893,0.27831,,,,
2020-02-22 00:04:58 IST,128345,22.90000,56.20000,34.40000,54.40000,3.84020,1.19785,0.27594,,,,
2020-02-22 00:05:15 IST,128346,22.90000,56.20000,34.90000,54.00000,3.84020,1.19785,0.27831,,,,
2020-02-22 00:05:32 IST,128347,22.90000,56.20000,35.20000,58.80000,3.84020,1.18691,0.27831,,,,
2020-02-22 00:05:49 IST,128348,22.90000,56.20000,35.10000,61.20000,3.84020,1.18691,0.27831,,,,
2020-02-22 00:06:06 IST,128349,23.00000,56.30000,35.70000,60.70000,3.84020,1.20338,0.27831,,,,
2020-02-22 00:06:23 IST,128350,22.90000,56.20000,36.50000,59.40000,3.84020,1.20893,0.27831,,,,
2020-02-22 00:06:40 IST,128351,23.00000,56.30000,36.70000,58.90000,3.84020,1.21452,0.27831,,,,
2020-02-22 00:06:57 IST,128352,22.90000,56.20000,35.40000,52.90000,3.84020,1.21452,0.27831,,,,
2020-02-22 00:07:14 IST,128353,22.90000,56.20000,35.30000,52.30000,3.81751,1.22015,0.27831,,,,
2020-02-22 00:07:31 IST,128354,23.00000,56.30000,35.70000,57.10000,3.70528,1.25469,0.27831,,,,
2020-02-22 00:07:48 IST,128355,22.90000,56.20000,35.50000,55.10000,3.81751,1.22582,0.27831,,,,
2020-02-22 00:08:05 IST,128356,22.90000,56.20000,34.30000,54.10000,3.81751,1.22582,0.27831,,,,
2020-02-22 00:08:22 IST,128357,22.90000,56.20000,34.90000,54.00000,3.81751,1.23725,0.27831,,,,
2020-02-22 00:08:39 IST,128358,22.90000,56.30000,35.90000,60.90000,3.84020,1.23725,0.25523,,,,
2020-02-22 00:08:56 IST,128359,22.80000,56.30000,36.00000,62.80000,3.81751,1.23152,0.27831,,,,
2020-02-22 00:09:13 IST,128360,22.90000,56.40000,36.40000,57.50000,3.84020,1.20893,0.27831,,,,
2020-02-22 00:09:30 IST,128361,22.90000,56.50000,34.50000,55.00000,3.84020,1.20893,0.27831,,,,
2020-02-22 00:09:47 IST,128362,22.90000,56.50000,34.20000,54.80000,3.81751,1.22582,0.27594,,,,
2020-02-22 00:10:04 IST,128363,22.90000,56.40000,34.40000,53.00000,3.81751,1.23725,0.27831,,,,
2020-02-22 00:10:21 IST,128364,22.90000,56.40000,34.80000,52.60000,3.81751,1.28453,0.27831,,,,
2020-02-22 00:10:37 IST,128365,22.90000,56.50000,34.70000,56.20000,3.81751,1.23152,0.27831,,,,
2020-02-22 00:10:55 IST,128366,22.90000,56.50000,34.90000,60.10000,3.84020,1.22582,0.27831,,,,
2020-02-22 00:11:12 IST,128367,22.90000,56.50000,35.70000,62.10000,3.81751,1.24303,0.27831,,,,
2020-02-22 00:11:29 IST,128368,22.90000,56.60000,35.50000,62.70000,3.61691,1.21452,0.27594,,,,
2020-02-22 00:11:46 IST,128369,22.80000,56.60000,35.50000,63.70000,3.84020,1.20338,0.27831,,,,
2020-02-22 00:12:03 IST,128370,22.80000,56.60000,34.70000,54.10000,3.81751,1.20893,0.27831,,,,
2020-02-22 00:12:20 IST,128371,22.80000,56.60000,34.30000,55.20000,3.84020,1.20338,0.27831,,,,
2020-02-22 00:12:37 IST,128372,22.80000,56.60000,34.90000,54.80000,3.81751,1.21452,0.27831,,,,
2020-02-22 00:12:54 IST,128373,22.80000,56.70000,35.80000,58.50000,3.81751,1.27247,0.27594,,,,
2020-02-22 00:13:11 IST,128374,22.80000,56.70000,36.60000,56.20000,3.84020,1.21452,0.27831,,,,
2020-02-22 00:13:28 IST,128375,22.80000,56.70000,35.80000,53.60000,3.84020,1.20338,0.27831,,,,
2020-02-22 00:13:45 IST,128376,22.80000,56.80000,34.50000,53.20000,3.84020,1.20338,0.27831,,,,
2020-02-22 00:14:02 IST,128377,22.80000,56.80000,35.10000,52.60000,3.61691,1.19785,0.27594,,,,
2020-02-22 00:14:19 IST,128378,22.90000,56.80000,35.30000,50.30000,3.61691,1.19785,0.27831,,,,
2020-02-22 00:14:36 IST,128379,22.80000,56.80000,35.00000,52.80000,3.84020,1.20338,0.27831,,,,
2020-02-22 00:14:53 IST,128380,22.80000,56.80000,35.40000,54.80000,3.84020,1.20893,0.27358,,,,
2020-02-22 00:15:09 IST,128381,22.80000,56.80000,36.10000,53.70000,3.84020,1.21452,0.27831,,,,
2020-02-22 00:15:26 IST,128382,22.70000,56.80000,35.10000,47.90000,3.84020,1.20893,0.27831,,,,
2020-02-22 00:15:43 IST,128383,22.80000,56.90000,35.20000,51.80000,3.84020,1.20338,0.25523,,,,
2020-02-22 00:16:02 IST,128384,22.80000,56.90000,36.10000,53.40000,3.84020,1.20338,0.27831,,,,
2020-02-22 00:16:19 IST,128385,22.80000,56.90000,35.70000,52.90000,3.84020,1.19785,0.27831,,,,
2020-02-22 00:16:36 IST,128386,22.80000,56.90000,35.10000,51.20000,3.84020,1.20338,0.27594,,,,
2020-02-22 00:16:53 IST,128387,22.70000,56.90000,35.20000,49.00000,3.61691,1.20338,0.27594,,,,
2020-02-22 00:17:10 IST,128388,22.90000,57.00000,36.60000,53.90000,3.84020,1.19785,0.27831,,,,
2020-02-22 00:17:27 IST,128389,22.70000,57.00000,36.40000,54.90000,3.84020,1.18691,0.27831,,,,
2020-02-22 00:17:44 IST,128390,22.70000,57.00000,35.80000,49.20000,3.86297,1.17611,0.27831,,,,
2020-02-22 00:18:01 IST,128391,22.70000,57.00000,36.00000,53.80000,3.84020,1.17611,0.25523,,,,
2020-02-22 00:18:17 IST,128392,22.70000,57.00000,36.80000,58.00000,3.81751,1.20338,0.27831,,,,
2020-02-22 00:18:34 IST,128393,22.80000,57.10000,35.80000,52.40000,3.81751,1.20338,0.27831,,,,
2020-02-22 00:18:51 IST,128394,22.70000,57.10000,34.90000,54.90000,3.81751,1.20338,0.27831,,,,
2020-02-22 00:19:08 IST,128395,22.70000,57.10000,35.30000,54.80000,3.84020,1.20338,0.27831,,,,
2020-02-22 00:19:25 IST,128396,22.70000,57.10000,35.80000,56.80000,3.81751,1.22015,0.27831,,,,
2020-02-22 00:19:42 IST,128397,22.70000,57.20000,36.10000,57.20000,3.81751,1.27848,0.27831,,,,
2020-02-22 00:19:59 IST,128398,22.70000,57.20000,35.70000,53.80000,3.84020,1.21452,0.27831,,,,
2020-02-22 00:20:16 IST,128399,22.70000,57.20000,35.00000,53.50000,3.81751,1.20893,0.27831,,,,
2020-02-22 00:20:33 IST,128400,22.70000,57.20000,35.20000,56.30000,3.81751,1.20893,0.27831,,,,
2020-02-22 00:20:51 IST,128401,22.80000,57.20000,35.30000,53.60000,3.84020,1.19237,0.25523,,,,
2020-02-22 00:21:08 IST,128402,22.70000,57.20000,34.40000,48.70000,3.81751,1.19237,0.27831,,,,
2020-02-22 00:21:25 IST,128403,22.80000,57.20000,34.30000,51.10000,3.81751,1.19785,0.27831,,,,
2020-02-22 00:21:42 IST,128404,22.70000,57.20000,34.90000,52.00000,3.84020,1.19237,0.27831,,,,
2020-02-22 00:21:59 IST,128405,22.80000,57.20000,35.10000,50.10000,3.84020,1.19237,0.27831,,,,
2020-02-22 00:22:18 IST,128406,22.80000,57.30000,35.10000,49.00000,3.84020,1.24884,0.27831,,,,
2020-02-22 00:22:35 IST,128407,22.70000,57.20000,35.90000,51.90000,3.81751,1.20893,0.27831,,,,
2020-02-22 00:22:52 IST,128408,22.70000,57.30000,35.90000,52.10000,3.81751,1.21452,0.27594,,,,
2020-02-22 00:23:09 IST,128409,22.70000,57.30000,36.50000,53.70000,3.81751,1.23725,0.27831,,,,
2020-02-22 00:23:26 IST,128410,22.70000,57.40000,36.20000,58.60000,3.81751,1.22015,0.27831,,,,
2020-02-22 00:23:43 IST,128411,22.70000,57.40000,35.20000,60.30000,3.84020,1.20338,0.27831,,,,
2020-02-22 00:24:00 IST,128412,22.70000,57.40000,35.00000,51.30000,3.84020,1.20893,0.27831,,,,
2020-02-22 00:24:17 IST,128413,22.70000,57.40000,35.10000,50.50000,3.84020,1.20338,0.27831,,,,
2020-02-22 00:24:34 IST,128414,22.70000,57.40000,34.70000,52.20000,3.84020,1.24884,0.27831,,,,
