sensor,timestamp,temp
14,"2020-02-23 11:00:00",33.385
14,"2020-02-23 13:00:00",32.6618421052631
14,"2020-02-23 14:00:00",33.0177570093458
14,"2020-02-23 15:00:00",32.9014218009479
14,"2020-02-23 16:00:00",32.6292682926829
14,"2020-02-23 20:00:00",27.7348837209302
14,"2020-02-24 11:00:00",35.1631578947368
14,"2020-02-24 12:00:00",35.0391304347826
14,"2020-02-24 13:00:00",35.3323529411765
14,"2020-02-24 14:00:00",35.5
14,"2020-02-24 15:00:00",36.0134615384615
14,"2020-02-24 16:00:00",35.0646153846154
14,"2020-02-24 17:00:00",33.6688524590164
14,"2020-02-24 18:00:00",31.2767441860465
14,"2020-02-24 19:00:00",30.9101522842639
14,"2020-02-24 20:00:00",30.2831730769231
14,"2020-02-24 21:00:00",29.7878504672897
14,"2020-02-24 22:00:00",29.05
14,"2020-02-24 23:00:00",28.143
14,"2020-02-25 00:00:00",27.5553921568627
14,"2020-02-25 01:00:00",26.8124378109453
14,"2020-02-25 02:00:00",26.5846889952153
14,"2020-02-25 03:00:00",26.1866666666667
14,"2020-02-25 04:00:00",25.6658031088083
14,"2020-02-25 05:00:00",25.3945205479452
14,"2020-02-25 17:00:00",31.6741935483871
14,"2020-02-25 18:00:00",30.7201058201058
14,"2020-02-25 19:00:00",29.4385245901639
14,"2020-02-25 20:00:00",28.4375939849624
14,"2020-02-25 21:00:00",27.8941558441559
14,"2020-02-25 22:00:00",27.3977777777778
14,"2020-02-25 23:00:00",27.155
14,"2020-02-26 00:00:00",26.6435897435898
14,"2020-02-26 01:00:00",26.1761290322581
14,"2020-02-26 02:00:00",25.9048484848485
14,"2020-02-26 03:00:00",25.771686746988
14,"2020-02-26 05:00:00",23.4359712230216
14,"2020-02-26 06:00:00",23.8247311827957
14,"2020-02-26 07:00:00",24.7035
14,"2020-02-26 08:00:00",26.4885496183206
14,"2020-02-26 10:00:00",29.745945945946
14,"2020-02-26 11:00:00",30.8475247524753
14,"2020-02-26 12:00:00",30.7633540372671
14,"2020-02-26 13:00:00",31.6976608187134
14,"2020-02-26 14:00:00",32.2
14,"2020-02-26 16:00:00",31.1035714285714
14,"2020-02-26 17:00:00",30.5150943396226
14,"2020-02-26 18:00:00",29.7434343434344
14,"2020-02-26 19:00:00",29.32
14,"2020-02-27 11:00:00",31.8973684210526
14,"2020-02-27 12:00:00",31.35625
14,"2020-02-27 13:00:00",31.8
14,"2020-02-27 14:00:00",31.9582524271845
14,"2020-02-27 21:00:00",26.6164705882353
14,"2020-02-27 22:00:00",26.0945652173913
14,"2020-02-27 23:00:00",26.3234285714285
14,"2020-02-28 00:00:00",25.4900763358779
14,"2020-02-28 01:00:00",25.0473684210527
14,"2020-02-28 02:00:00",24.6823008849557
14,"2020-02-28 03:00:00",23.8379310344827
14,"2020-02-28 04:00:00",23.1743016759777
14,"2020-02-28 05:00:00",22.7840796019901
14,"2020-02-28 06:00:00",22.7340101522843
14,"2020-02-28 07:00:00",23.9601941747573
14,"2020-02-28 08:00:00",25.8451612903226
14,"2020-02-28 10:00:00",31.7584905660378
14,"2020-02-28 11:00:00",31.84
14,"2020-02-28 12:00:00",30.6107142857143
14,"2020-02-28 13:00:00",31.5833333333333
14,"2020-02-28 14:00:00",32.0397660818714
14,"2020-02-28 15:00:00",31.783615819209
14,"2020-02-28 16:00:00",31.6125
14,"2020-02-28 17:00:00",30.6150943396226
14,"2020-02-28 18:00:00",29.5844444444444
14,"2020-02-28 19:00:00",28.1912280701754
14,"2020-02-28 20:00:00",27.4847368421053
14,"2020-02-28 21:00:00",26.8244897959184
14,"2020-02-28 22:00:00",26.4209756097561
14,"2020-02-28 23:00:00",26.2730158730159
