sensor,timestamp,temp
24,"2020-02-26 19:00:00",27.7575586854459
24,"2020-02-26 20:00:00",26.7886704119851
24,"2020-02-26 21:00:00",26.117740429505
24,"2020-02-26 22:00:00",25.6791393826006
24,"2020-02-26 23:00:00",25.2072368421055
24,"2020-02-27 00:00:00",24.7780260707637
24,"2020-02-27 01:00:00",24.5868592730661
24,"2020-02-27 02:00:00",24.1667906976743
24,"2020-02-27 03:00:00",23.9659832246043
24,"2020-02-27 04:00:00",23.7235567970203
24,"2020-02-27 05:00:00",23.4455813953485
24,"2020-02-27 06:00:00",23.1635601118359
24,"2020-02-27 07:00:00",23.465391791045
24,"2020-02-27 08:00:00",24.6489282385835
24,"2020-02-27 09:00:00",25.8253731343285
24,"2020-02-27 10:00:00",27.1988764044944
24,"2020-02-27 11:00:00",28.2932394366195
24,"2020-02-27 12:00:00",29.9395696913003
24,"2020-02-27 13:00:00",31.2665107577172
24,"2020-02-27 14:00:00",31.8578897338402
24,"2020-02-27 15:00:00",31.6568867924522
24,"2020-02-27 16:00:00",31.3029162746946
24,"2020-02-27 17:00:00",29.9822429906541
24,"2020-02-27 18:00:00",28.525981308411
24,"2020-02-27 19:00:00",27.5370300751877
24,"2020-02-27 20:00:00",27.0111007462686
24,"2020-02-27 21:00:00",26.2597754911131
24,"2020-02-27 22:00:00",25.9730401529636
24,"2020-02-27 23:00:00",25.5444658325314
24,"2020-02-28 00:00:00",24.8699156513592
24,"2020-02-28 01:00:00",24.495238095238
24,"2020-02-28 02:00:00",24.2655140186916
24,"2020-02-28 03:00:00",23.9338303821062
24,"2020-02-28 04:00:00",23.1875232774677
24,"2020-02-28 05:00:00",22.8083798882681
24,"2020-02-28 06:00:00",22.6013035381753
24,"2020-02-28 07:00:00",22.9101301115241
24,"2020-02-28 08:00:00",23.5555865921788
24,"2020-02-28 09:00:00",24.9029026217227
24,"2020-02-28 10:00:00",26.2150608044901
24,"2020-02-28 11:00:00",27.7569274269556
24,"2020-02-28 12:00:00",29.5187797902764
24,"2020-02-28 13:00:00",31.3834741784038
24,"2020-02-28 14:00:00",31.5736183524504
24,"2020-02-28 15:00:00",31.4316348195329
24,"2020-02-28 16:00:00",31.4212092130518
24,"2020-02-28 17:00:00",30.0071765816807
24,"2020-02-28 18:00:00",28.5668855534709
24,"2020-02-28 19:00:00",27.6454119850189
24,"2020-02-28 20:00:00",27.0047574626862
24,"2020-02-28 21:00:00",26.4369107321968
24,"2020-02-28 22:00:00",26.0780168381663
24,"2020-02-28 23:00:00",25.9805412371135
