sensor,timestamp,temp
32,"2020-02-21 23:00:00",23.7877761413843
32,"2020-02-22 00:00:00",23.0436915887851
32,"2020-02-22 01:00:00",22.311995249406
32,"2020-02-22 02:00:00",21.6406799531068
32,"2020-02-22 03:00:00",21.1774078478004
32,"2020-02-22 04:00:00",20.912441860465
32,"2020-02-22 05:00:00",20.397005988024
32,"2020-02-22 06:00:00",19.8901863354034
32,"2020-02-22 07:00:00",20.2226233453671
32,"2020-02-22 08:00:00",22.2717265353418
32,"2020-02-22 09:00:00",24.7650234741785
32,"2020-02-22 10:00:00",26.9841491841492
32,"2020-02-22 11:00:00",29.6066202090591
32,"2020-02-22 12:00:00",33.3025522041765
32,"2020-02-22 13:00:00",35.9932400932401
32,"2020-02-22 14:00:00",36.9372228704784
32,"2020-02-22 15:00:00",36.4356643356643
32,"2020-02-22 16:00:00",35.263329452852
32,"2020-02-22 17:00:00",33.5674013921113
32,"2020-02-22 18:00:00",30.069014084507
32,"2020-02-22 19:00:00",27.9640697674419
32,"2020-02-22 20:00:00",26.4778169014085
32,"2020-02-22 21:00:00",25.6311475409837
32,"2020-02-22 22:00:00",24.839882352941
32,"2020-02-22 23:00:00",24.3022274325907
32,"2020-02-23 00:00:00",23.6093676814991
32,"2020-02-23 01:00:00",22.985185185185
32,"2020-02-23 02:00:00",22.6808139534885
32,"2020-02-23 03:00:00",22.2356976744187
32,"2020-02-23 04:00:00",21.6383897316221
32,"2020-02-23 05:00:00",20.9997679814383
32,"2020-02-23 06:00:00",20.6006960556846
32,"2020-02-23 07:00:00",20.8583333333333
32,"2020-02-23 08:00:00",22.1936046511628
32,"2020-02-23 09:00:00",24.3149184149184
32,"2020-02-23 10:00:00",26.5287369640789
32,"2020-02-23 11:00:00",29.0391152502911
32,"2020-02-23 12:00:00",31.5226480836237
32,"2020-02-23 13:00:00",34.3349942062573
32,"2020-02-23 14:00:00",36.3965156794425
32,"2020-02-23 15:00:00",35.348899188876
32,"2020-02-23 16:00:00",33.8430069930069
32,"2020-02-23 17:00:00",32.7112398609501
32,"2020-02-23 18:00:00",29.3595375722544
32,"2020-02-23 19:00:00",28.2202546296297
32,"2020-02-23 20:00:00",26.9690972222221
32,"2020-02-23 21:00:00",26.1228538283064
32,"2020-02-23 22:00:00",25.3758420441346
32,"2020-02-23 23:00:00",24.640861466822
32,"2020-02-24 00:00:00",23.8490127758419
32,"2020-02-24 01:00:00",23.1931554524363
32,"2020-02-24 02:00:00",22.4357225433526
32,"2020-02-24 03:00:00",21.7203488372093
32,"2020-02-24 04:00:00",21.2756944444446
32,"2020-02-24 05:00:00",20.7910776361529
32,"2020-02-24 06:00:00",20.5482638888889
32,"2020-02-24 07:00:00",21.0880648899189
32,"2020-02-24 08:00:00",22.7911832946636
32,"2020-02-24 09:00:00",24.9774044032444
32,"2020-02-24 10:00:00",27.3233993015135
32,"2020-02-24 11:00:00",30.1169988276671
32,"2020-02-24 12:00:00",33.2848837209303
32,"2020-02-24 13:00:00",36.4455180442374
32,"2020-02-24 14:00:00",37.1778935185185
32,"2020-02-24 15:00:00",37.4851680185399
32,"2020-02-24 16:00:00",36.817213114754
32,"2020-02-24 17:00:00",33.8414153132252
32,"2020-02-24 18:00:00",30.7295480880648
32,"2020-02-24 19:00:00",29.1761904761905
32,"2020-02-24 20:00:00",28.2146002317498
32,"2020-02-24 21:00:00",27.3847045191192
32,"2020-02-24 22:00:00",26.5147161066048
32,"2020-02-24 23:00:00",25.7983739837398
32,"2020-02-25 00:00:00",25.0330243337195
32,"2020-02-25 01:00:00",24.4582366589327
32,"2020-02-25 02:00:00",23.8394431554524
32,"2020-02-25 03:00:00",23.5653179190752
32,"2020-02-25 04:00:00",23.516338354577
32,"2020-02-25 05:00:00",23.026651216686
32,"2020-02-25 06:00:00",23.0938586326765
32,"2020-02-25 07:00:00",23.7564310544612
32,"2020-02-25 08:00:00",24.5603707995365
32,"2020-02-25 09:00:00",25.9023174971031
32,"2020-02-25 10:00:00",27.6391657010429
32,"2020-02-25 11:00:00",29.7953596287702
32,"2020-02-25 12:00:00",33.6348027842228
32,"2020-02-25 13:00:00",36.0949015063731
32,"2020-02-25 14:00:00",37.4375145180023
32,"2020-02-25 15:00:00",36.7896631823462
32,"2020-02-25 16:00:00",35.8419466975667
32,"2020-02-25 17:00:00",34.5843023255814
32,"2020-02-25 18:00:00",31.1236933797909
32,"2020-02-25 19:00:00",29.7706836616453
32,"2020-02-25 20:00:00",28.8915116279069
32,"2020-02-25 21:00:00",28.1924506387922
32,"2020-02-25 22:00:00",27.7783564814813
32,"2020-02-25 23:00:00",26.6341067285382
32,"2020-02-26 00:00:00",26.0671693735501
32,"2020-02-26 01:00:00",25.6587006960558
32,"2020-02-26 02:00:00",25.3288194444443
32,"2020-02-26 03:00:00",24.7838747099768
32,"2020-02-26 04:00:00",24.0461716937358
32,"2020-02-26 05:00:00",23.4937427578216
32,"2020-02-26 06:00:00",23.3111111111113
32,"2020-02-26 07:00:00",23.5650812064965
32,"2020-02-26 08:00:00",24.4973348783315
32,"2020-02-26 09:00:00",26.1413673232909
32,"2020-02-26 10:00:00",27.7902325581396
32,"2020-02-26 11:00:00",30.265932792584
32,"2020-02-26 12:00:00",32.9700824499412
32,"2020-02-26 13:00:00",35.3503480278423
32,"2020-02-26 14:00:00",37.3697916666667
32,"2020-02-26 15:00:00",35.9411627906977
32,"2020-02-26 16:00:00",33.7753774680604
32,"2020-02-26 17:00:00",32.3961761297798
32,"2020-02-26 18:00:00",30.062962962963
32,"2020-02-26 19:00:00",28.9840882694539
32,"2020-02-26 20:00:00",27.6406032482598
32,"2020-02-26 21:00:00",26.8944121071012
32,"2020-02-26 22:00:00",26.4949015063733
32,"2020-02-26 23:00:00",25.955260115607
32,"2020-02-27 00:00:00",25.1274941995361
32,"2020-02-27 01:00:00",24.5158748551565
32,"2020-02-27 02:00:00",24.3584883720929
32,"2020-02-27 03:00:00",24.0421602787457
32,"2020-02-27 04:00:00",23.3116898148149
32,"2020-02-27 05:00:00",22.7865272938444
32,"2020-02-27 06:00:00",22.1288528389341
32,"2020-02-27 07:00:00",22.5875725900115
32,"2020-02-27 08:00:00",24.4648428405122
32,"2020-02-27 09:00:00",26.3108922363846
32,"2020-02-27 10:00:00",28.0547038327526
32,"2020-02-27 11:00:00",30.4490740740742
32,"2020-02-27 12:00:00",32.4502890173411
32,"2020-02-27 13:00:00",34.2794425087108
32,"2020-02-27 14:00:00",35.9226218097449
32,"2020-02-27 15:00:00",35.3571263035922
32,"2020-02-27 16:00:00",34.3607638888889
32,"2020-02-27 17:00:00",33.0073988439305
32,"2020-02-27 18:00:00",29.537441860465
32,"2020-02-27 19:00:00",28.4912891986063
32,"2020-02-27 20:00:00",27.593379790941
32,"2020-02-27 21:00:00",26.5643851508121
32,"2020-02-27 22:00:00",25.7531322505801
32,"2020-02-27 23:00:00",25.2251448435692
32,"2020-02-28 00:00:00",25.0285052143686
32,"2020-02-28 01:00:00",24.5612268518518
32,"2020-02-28 02:00:00",23.7998841251445
32,"2020-02-28 03:00:00",23.1525581395348
32,"2020-02-28 04:00:00",22.0476798143851
32,"2020-02-28 05:00:00",21.6653935185185
32,"2020-02-28 06:00:00",21.1606025492468
32,"2020-02-28 07:00:00",21.3898030127464
32,"2020-02-28 08:00:00",22.6225955967556
32,"2020-02-28 09:00:00",25.0761904761905
32,"2020-02-28 10:00:00",26.8594219653178
32,"2020-02-28 11:00:00",29.3709154113558
32,"2020-02-28 12:00:00",32.8653084982539
32,"2020-02-28 13:00:00",35.7726954492416
32,"2020-02-28 14:00:00",37.3388824214201
32,"2020-02-28 15:00:00",36.6967441860466
32,"2020-02-28 16:00:00",34.2557491289198
32,"2020-02-28 17:00:00",32.3392361111111
32,"2020-02-28 18:00:00",29.6370499419281
32,"2020-02-28 19:00:00",27.7464576074334
32,"2020-02-28 20:00:00",26.8298957126304
32,"2020-02-28 21:00:00",26.3111239860949
32,"2020-02-28 22:00:00",25.8206976744186
32,"2020-02-28 23:00:00",25.577029096478
