created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2020-02-23 13:29:03 IST,126682,33.30000,17.60000,12.90000,22.00000,3.37561,1.41092,0.34448,,,,
2020-02-23 13:29:20 IST,126683,33.10000,17.50000,13.90000,23.60000,3.39633,1.51743,0.34752,,,,
2020-02-23 13:29:37 IST,126684,33.30000,17.40000,15.00000,39.60000,3.39633,1.44520,0.34448,,,,
2020-02-23 13:29:54 IST,126685,33.20000,17.30000,16.70000,44.00000,3.37561,1.42449,0.29832,,,,
2020-02-23 13:30:10 IST,126686,33.20000,17.20000,16.70000,36.00000,3.33440,1.48069,0.34448,,,,
2020-02-23 13:30:30 IST,126687,33.20000,17.20000,14.50000,29.80000,3.33440,1.48793,0.34448,,,,
2020-02-23 13:30:49 IST,126688,33.10000,17.20000,18.00000,51.10000,3.35497,1.44520,0.34448,,,,
2020-02-23 13:31:06 IST,126689,33.20000,17.40000,22.40000,90.90000,3.33440,1.45925,0.34146,,,,
2020-02-23 13:31:23 IST,126690,33.00000,17.10000,18.10000,61.10000,3.33440,1.45220,0.34146,,,,
2020-02-23 13:31:40 IST,126691,33.10000,17.10000,17.50000,53.50000,3.31390,1.63598,0.34146,,,,
2020-02-23 13:31:59 IST,126692,33.20000,16.90000,20.00000,71.40000,3.31390,1.54779,0.34146,,,,
2020-02-23 13:32:16 IST,126693,33.00000,16.80000,21.00000,85.80000,3.29347,1.59501,0.33846,,,,
2020-02-23 13:32:33 IST,126694,32.90000,16.80000,18.70000,53.90000,3.29347,1.59501,0.33846,,,,
2020-02-23 13:32:50 IST,126695,32.90000,17.00000,17.70000,55.70000,3.33440,1.57114,0.33846,,,,
2020-02-23 13:33:06 IST,126696,32.80000,17.10000,17.50000,58.20000,3.33440,1.54779,0.33846,,,,
2020-02-23 13:33:24 IST,126697,32.70000,17.10000,17.90000,60.10000,3.37561,1.49523,0.33846,,,,
2020-02-23 13:33:41 IST,126698,32.70000,17.30000,18.60000,62.50000,3.35497,1.45925,0.33846,,,,
2020-02-23 13:33:58 IST,126699,32.80000,17.30000,18.50000,73.00000,3.37561,1.45925,0.33846,,,,
2020-02-23 13:34:15 IST,126700,32.70000,17.40000,17.90000,66.50000,3.37561,1.42449,0.33846,,,,
2020-02-23 13:34:32 IST,126701,32.80000,17.50000,17.90000,61.10000,3.37561,1.41092,0.34146,,,,
2020-02-23 13:34:48 IST,126702,32.80000,17.40000,18.10000,53.50000,3.33440,1.41092,0.33846,,,,
2020-02-23 13:35:05 IST,126703,32.80000,17.30000,15.60000,40.60000,3.35497,1.43135,0.33846,,,,
2020-02-23 13:35:22 IST,126704,32.80000,17.30000,14.80000,37.10000,3.35497,1.43135,0.33846,,,,
2020-02-23 13:35:39 IST,126705,32.90000,17.30000,15.70000,35.10000,3.37561,1.39753,0.33846,,,,
2020-02-23 13:35:56 IST,126706,32.80000,17.50000,15.80000,31.40000,3.39633,1.39090,0.30944,,,,
2020-02-23 13:36:13 IST,126707,32.70000,17.40000,13.80000,24.40000,3.50103,1.32081,0.21438,,,,
2020-02-23 13:36:29 IST,126708,33.00000,17.30000,22.30000,84.40000,3.37561,1.43825,0.34146,,,,
2020-02-23 13:36:46 IST,126709,33.00000,17.10000,25.20000,100.00000,3.43799,1.41092,0.34448,,,,
2020-02-23 13:37:03 IST,126710,33.00000,17.00000,15.00000,34.10000,3.33440,1.47349,0.34146,,,,
2020-02-23 13:37:20 IST,126711,33.00000,17.10000,14.30000,29.70000,3.35497,1.43825,0.34146,,,,
2020-02-23 13:37:37 IST,126712,33.00000,17.20000,15.70000,46.60000,3.37561,1.35204,0.34448,,,,
2020-02-23 13:37:53 IST,126713,32.80000,17.10000,17.20000,46.60000,3.33440,1.41768,0.34146,,,,
2020-02-23 13:38:10 IST,126714,33.00000,17.20000,15.00000,26.80000,3.39633,1.40420,0.34448,,,,
2020-02-23 13:38:27 IST,126715,33.00000,17.20000,14.30000,39.30000,3.39633,1.38431,0.29559,,,,
2020-02-23 13:38:44 IST,126716,33.10000,17.30000,15.10000,44.60000,3.37561,1.39090,0.34146,,,,
2020-02-23 13:39:01 IST,126717,33.20000,17.40000,15.10000,30.60000,2.20744,1.37777,0.20352,,,,
2020-02-23 13:39:18 IST,126718,33.10000,17.00000,13.30000,24.70000,3.37561,1.41768,0.34448,,,,
2020-02-23 13:39:34 IST,126719,33.20000,17.00000,13.40000,30.60000,3.37561,1.43135,0.34448,,,,
2020-02-23 13:39:51 IST,126720,33.20000,16.80000,14.70000,31.70000,3.37561,1.45925,0.34448,,,,
2020-02-23 13:40:08 IST,126721,33.00000,16.60000,15.20000,34.00000,3.33440,1.99486,0.34448,,,,
2020-02-23 13:40:25 IST,126722,33.20000,16.50000,15.60000,44.90000,3.31390,1.51743,0.34146,,,,
2020-02-23 13:40:42 IST,126723,33.00000,16.40000,15.10000,35.00000,3.33440,1.52494,0.34146,,,,
2020-02-23 13:40:58 IST,126724,32.80000,16.40000,15.00000,37.50000,3.35497,1.50258,0.32956,,,,
2020-02-23 13:41:15 IST,126725,33.00000,16.60000,16.90000,50.30000,3.31390,1.51743,0.34146,,,,
2020-02-23 13:41:32 IST,126726,33.10000,16.60000,16.80000,47.00000,3.31390,1.51743,0.33846,,,,
2020-02-23 13:41:49 IST,126727,32.90000,16.60000,15.80000,46.50000,3.35497,1.54779,0.34752,,,,
2020-02-23 13:42:06 IST,126728,32.70000,16.40000,14.60000,39.20000,3.31390,1.59501,0.33846,,,,
2020-02-23 13:42:22 IST,126729,32.80000,16.60000,14.30000,24.20000,3.31390,1.57114,0.33846,,,,
2020-02-23 13:42:39 IST,126730,32.80000,16.80000,15.70000,33.70000,3.31390,1.56330,0.33846,,,,
2020-02-23 13:42:56 IST,126731,32.80000,16.60000,15.70000,41.80000,3.31390,1.57114,0.33846,,,,
2020-02-23 13:43:13 IST,126732,32.80000,16.50000,16.40000,39.10000,3.35497,1.53250,0.34146,,,,
2020-02-23 13:43:30 IST,126733,32.50000,16.50000,17.90000,40.30000,3.31390,1.57904,0.33846,,,,
2020-02-23 13:43:46 IST,126734,32.30000,16.50000,16.30000,38.10000,3.27311,1.64436,0.33547,,,,
2020-02-23 13:44:04 IST,126735,32.70000,16.60000,13.60000,24.50000,3.27311,1.66989,0.33251,,,,
2020-02-23 13:44:20 IST,126736,32.50000,16.60000,12.50000,21.80000,2.97627,1.66989,0.33547,,,,
2020-02-23 13:44:37 IST,126737,32.40000,16.70000,12.70000,23.10000,3.29347,1.66989,0.33547,,,,
2020-02-23 13:44:54 IST,126738,32.40000,16.80000,13.10000,27.90000,3.27311,1.69601,0.33547,,,,
2020-02-23 13:45:11 IST,126739,32.20000,16.50000,12.60000,21.10000,3.27311,1.84621,0.33251,,,,
2020-02-23 13:45:28 IST,126740,32.30000,16.40000,13.00000,19.80000,3.33440,1.62766,0.33547,,,,
2020-02-23 13:45:44 IST,126741,32.30000,16.60000,15.10000,31.80000,3.33440,1.59501,0.33547,,,,
2020-02-23 13:46:01 IST,126742,32.50000,16.70000,14.90000,35.50000,3.31390,1.63598,0.33547,,,,
2020-02-23 13:46:18 IST,126743,32.20000,16.40000,14.20000,31.20000,3.29347,1.67853,0.33547,,,,
2020-02-23 13:46:35 IST,126744,32.20000,16.10000,13.20000,24.40000,2.95703,1.70485,0.33251,,,,
2020-02-23 13:46:52 IST,126745,32.10000,16.00000,12.10000,21.00000,3.25283,1.73179,0.33251,,,,
2020-02-23 13:47:09 IST,126746,32.00000,15.90000,11.60000,17.20000,3.25283,1.74091,0.33251,,,,
2020-02-23 13:47:25 IST,126747,31.90000,15.80000,11.10000,15.70000,3.25283,1.90776,0.33251,,,,
2020-02-23 13:47:42 IST,126748,31.90000,16.00000,11.90000,20.70000,3.25283,1.74091,0.33251,,,,
2020-02-23 13:47:59 IST,126749,31.80000,16.20000,12.90000,23.70000,3.27311,1.72274,0.33251,,,,
2020-02-23 13:48:16 IST,126750,32.00000,16.30000,12.50000,24.40000,3.29347,1.68724,0.33251,,,,
2020-02-23 13:48:33 IST,126751,31.60000,16.20000,13.30000,36.10000,3.29347,1.69601,0.33251,,,,
2020-02-23 13:48:49 IST,126752,31.80000,16.30000,16.40000,57.90000,2.95703,1.71376,0.32956,,,,
2020-02-23 13:49:06 IST,126753,31.80000,16.60000,15.50000,48.80000,3.27311,1.71376,0.32956,,,,
2020-02-23 13:49:23 IST,126754,31.70000,16.80000,15.50000,41.00000,3.29347,1.70485,0.33251,,,,
2020-02-23 13:49:40 IST,126755,31.70000,17.10000,15.00000,37.90000,3.29347,1.91833,0.33251,,,,
2020-02-23 13:49:56 IST,126756,31.70000,17.30000,14.10000,26.00000,3.29347,1.73179,0.33547,,,,
2020-02-23 13:50:13 IST,126757,31.70000,17.40000,14.30000,31.20000,3.29347,1.72274,0.33251,,,,
2020-02-23 13:50:30 IST,126758,31.60000,17.40000,15.20000,35.10000,3.27311,1.74091,0.32956,,,,
2020-02-23 13:50:47 IST,126759,31.60000,17.50000,14.30000,23.60000,3.27311,1.75011,0.32956,,,,
2020-02-23 13:51:04 IST,126760,31.80000,17.70000,13.50000,22.80000,3.29347,1.74091,0.33251,,,,
2020-02-23 13:51:20 IST,126761,31.60000,17.60000,13.20000,21.50000,3.27311,1.74091,0.32956,,,,
2020-02-23 13:51:37 IST,126762,31.40000,17.40000,14.50000,23.40000,3.29347,1.73179,0.32956,,,,
2020-02-23 13:51:54 IST,126763,31.60000,17.60000,15.10000,25.40000,3.29347,1.72274,0.33251,,,,
2020-02-23 13:52:11 IST,126764,31.60000,17.50000,15.80000,33.70000,2.99557,1.72274,0.32956,,,,
2020-02-23 13:52:27 IST,126765,31.60000,17.50000,14.80000,36.90000,3.31390,1.71376,0.33251,,,,
2020-02-23 13:52:44 IST,126766,31.70000,17.50000,15.90000,39.50000,3.31390,1.69601,0.32956,,,,
2020-02-23 13:53:01 IST,126767,31.80000,17.50000,15.00000,32.60000,3.33440,1.66989,0.32956,,,,
2020-02-23 13:53:18 IST,126768,32.00000,17.50000,14.90000,28.70000,3.33440,1.67853,0.32956,,,,
2020-02-23 13:53:34 IST,126769,31.80000,17.50000,14.40000,26.80000,3.29347,1.70485,0.33251,,,,
2020-02-23 13:53:51 IST,126770,31.90000,17.60000,14.10000,30.40000,3.29347,1.70485,0.33251,,,,
2020-02-23 13:54:08 IST,126771,31.90000,17.70000,14.00000,24.80000,3.27311,1.73179,0.33251,,,,
2020-02-23 13:54:25 IST,126772,31.80000,17.60000,14.40000,20.20000,3.29347,1.73179,0.33251,,,,
2020-02-23 13:54:42 IST,126773,31.90000,17.80000,14.00000,19.80000,3.31390,1.70485,0.33251,,,,
2020-02-23 13:54:58 IST,126774,31.90000,17.80000,14.20000,30.70000,3.31390,1.70485,0.28482,,,,
2020-02-23 13:55:15 IST,126775,31.90000,17.90000,14.40000,38.50000,3.29347,1.70485,0.32956,,,,
2020-02-23 13:55:32 IST,126776,31.90000,18.00000,15.40000,33.80000,3.29347,1.71376,0.33251,,,,
2020-02-23 13:55:49 IST,126777,31.90000,18.00000,15.60000,26.80000,3.29347,1.72274,0.32956,,,,
2020-02-23 13:56:06 IST,126778,31.90000,18.10000,15.40000,24.30000,3.31390,1.72274,0.32956,,,,
2020-02-23 13:56:22 IST,126779,31.90000,18.10000,15.60000,24.40000,3.29347,1.72274,0.32956,,,,
2020-02-23 13:56:39 IST,126780,31.90000,18.10000,15.20000,30.30000,3.31390,1.72274,0.32956,,,,
2020-02-23 13:56:56 IST,126781,31.80000,18.00000,15.00000,30.80000,3.31390,1.74091,0.32372,,,,
2020-02-23 13:57:13 IST,126782,31.90000,18.00000,14.60000,24.10000,3.29347,1.75011,0.27953,,,,
2020-02-23 13:57:30 IST,126783,31.80000,18.00000,14.00000,21.80000,3.29347,1.74091,0.33251,,,,
2020-02-23 13:57:46 IST,126784,31.90000,18.30000,14.50000,29.20000,3.33440,1.70485,0.33251,,,,
2020-02-23 13:58:03 IST,126785,31.50000,18.30000,14.70000,31.90000,3.33440,1.67853,0.33251,,,,
2020-02-23 13:58:20 IST,126786,31.80000,18.50000,15.50000,30.30000,3.37561,1.65281,0.33251,,,,
2020-02-23 13:58:37 IST,126787,32.10000,18.70000,14.90000,33.30000,3.41712,1.60308,0.33251,,,,
2020-02-23 13:58:54 IST,126788,31.90000,18.60000,14.60000,40.80000,3.45893,1.54779,0.33547,,,,
2020-02-23 13:59:10 IST,126789,32.00000,18.50000,16.00000,40.60000,3.41712,1.51743,0.33251,,,,
2020-02-23 13:59:27 IST,126790,32.10000,18.50000,14.50000,28.00000,3.35497,1.59501,0.31226,,,,
2020-02-23 13:59:44 IST,126791,32.20000,18.50000,13.70000,22.10000,3.37561,1.57114,0.33547,,,,
2020-02-23 14:00:01 IST,126792,32.20000,18.50000,15.10000,31.30000,3.39633,1.51743,0.33547,,,,
2020-02-23 14:00:17 IST,126793,32.30000,18.60000,15.70000,38.40000,3.17241,1.42449,0.32372,,,,
2020-02-23 14:00:34 IST,126794,32.40000,18.90000,15.70000,47.20000,2.89973,1.44520,0.33547,,,,
2020-02-23 14:00:51 IST,126795,32.20000,18.50000,15.90000,38.90000,3.39633,1.42449,0.33846,,,,
2020-02-23 14:01:08 IST,126796,32.50000,18.50000,15.70000,31.10000,3.39633,1.49523,0.33846,,,,
2020-02-23 14:01:25 IST,126797,32.50000,18.20000,16.30000,45.70000,3.39633,1.45220,0.33547,,,,
2020-02-23 14:01:41 IST,126798,32.70000,18.30000,16.10000,46.90000,3.39633,1.44520,0.33846,,,,
2020-02-23 14:01:58 IST,126799,32.70000,18.00000,15.40000,42.20000,3.39633,1.45220,0.33846,,,,
2020-02-23 14:02:15 IST,126800,32.90000,18.10000,14.80000,43.70000,3.37561,1.47349,0.33846,,,,
2020-02-23 14:02:32 IST,126801,32.90000,17.90000,13.90000,28.10000,3.03439,1.50258,0.33547,,,,
2020-02-23 14:02:49 IST,126802,32.90000,17.50000,14.40000,35.50000,3.37561,1.50258,0.33547,,,,
2020-02-23 14:03:05 IST,126803,32.90000,17.40000,13.30000,30.70000,3.39633,1.45925,0.33846,,,,
2020-02-23 14:03:22 IST,126804,33.00000,17.30000,13.40000,28.10000,3.37561,1.63598,0.33547,,,,
2020-02-23 14:03:39 IST,126805,33.00000,17.10000,13.90000,32.60000,3.37561,1.52494,0.33846,,,,
2020-02-23 14:03:56 IST,126806,33.00000,17.30000,13.90000,29.70000,3.39633,1.46634,0.30385,,,,
2020-02-23 14:04:13 IST,126807,33.00000,17.30000,14.10000,22.70000,3.39633,1.43135,0.33846,,,,
2020-02-23 14:04:29 IST,126808,33.20000,17.40000,14.10000,20.20000,3.39633,1.43135,0.34146,,,,
2020-02-23 14:04:46 IST,126809,33.20000,17.30000,13.80000,18.00000,3.05390,1.42449,0.33846,,,,
2020-02-23 14:05:03 IST,126810,33.30000,17.10000,13.60000,19.90000,3.33440,1.47349,0.33846,,,,
2020-02-23 14:05:20 IST,126811,33.40000,17.00000,12.90000,18.40000,3.33440,1.52494,0.33846,,,,
2020-02-23 14:05:36 IST,126812,33.30000,16.80000,13.10000,17.70000,3.33440,1.68724,0.33846,,,,
2020-02-23 14:05:53 IST,126813,33.30000,16.80000,13.70000,21.50000,3.33440,1.56330,0.33547,,,,
2020-02-23 14:06:10 IST,126814,33.30000,16.70000,14.40000,27.60000,3.39633,1.49523,0.29287,,,,
2020-02-23 14:06:27 IST,126815,33.40000,16.80000,16.30000,36.80000,3.09312,1.50258,0.33846,,,,
2020-02-23 14:06:44 IST,126816,33.40000,16.80000,16.50000,36.20000,3.13263,2.12505,0.33846,,,,
2020-02-23 14:07:00 IST,126817,33.40000,16.90000,14.60000,28.00000,3.09312,1.46634,0.33846,,,,
2020-02-23 14:07:17 IST,126818,33.40000,17.00000,13.40000,25.30000,3.41712,1.45925,0.33846,,,,
2020-02-23 14:07:34 IST,126819,33.40000,16.90000,17.10000,52.10000,3.39633,1.46634,0.33846,,,,
2020-02-23 14:07:51 IST,126820,33.40000,16.90000,18.00000,59.40000,3.47994,1.56330,0.35057,,,,
2020-02-23 14:08:08 IST,126821,33.40000,16.80000,18.30000,52.10000,3.39633,1.45220,0.33846,,,,
2020-02-23 14:08:24 IST,126822,33.40000,16.80000,21.00000,75.80000,3.41712,1.41092,0.29287,,,,
2020-02-23 14:08:41 IST,126823,33.40000,16.90000,19.30000,65.40000,3.39633,1.40420,0.34146,,,,
2020-02-23 14:08:58 IST,126824,33.40000,16.80000,16.50000,44.00000,3.41712,1.39090,0.34146,,,,
2020-02-23 14:09:15 IST,126825,33.30000,16.60000,14.90000,37.10000,3.09312,1.39090,0.34146,,,,
2020-02-23 14:09:31 IST,126826,33.50000,16.90000,15.30000,34.80000,3.37561,1.45220,0.34146,,,,
2020-02-23 14:09:48 IST,126827,33.60000,16.80000,14.50000,26.80000,3.35497,1.48069,0.34146,,,,
2020-02-23 14:10:05 IST,126828,33.40000,16.70000,13.60000,26.10000,3.35497,1.65281,0.34146,,,,
2020-02-23 14:10:22 IST,126829,33.60000,16.60000,14.10000,44.40000,3.39633,1.48793,0.33846,,,,
2020-02-23 14:10:39 IST,126830,33.20000,16.30000,13.90000,30.70000,3.41712,1.44520,0.34146,,,,
2020-02-23 14:10:55 IST,126831,33.30000,16.80000,15.30000,33.70000,3.37561,1.43825,0.34146,,,,
2020-02-23 14:11:12 IST,126832,33.30000,16.90000,15.30000,37.50000,3.15249,1.41768,0.34146,,,,
2020-02-23 14:11:29 IST,126833,33.30000,17.00000,13.70000,32.20000,3.15249,1.39090,0.33547,,,,
2020-02-23 14:11:46 IST,126834,33.20000,16.90000,13.30000,27.00000,3.39633,1.43135,0.32956,,,,
2020-02-23 14:12:03 IST,126835,33.30000,16.80000,13.90000,27.70000,3.39633,1.43135,0.34146,,,,
2020-02-23 14:12:19 IST,126836,33.40000,16.70000,15.10000,28.60000,3.43799,1.47349,0.34448,,,,
2020-02-23 14:12:36 IST,126837,33.40000,16.70000,14.40000,28.20000,3.41712,1.32698,0.33846,,,,
2020-02-23 14:12:53 IST,126838,33.40000,16.70000,13.50000,22.20000,3.39633,1.39090,0.34146,,,,
2020-02-23 14:13:10 IST,126839,33.50000,16.80000,14.60000,30.00000,3.39633,1.43135,0.34448,,,,
2020-02-23 14:13:26 IST,126840,33.50000,16.80000,14.40000,31.90000,3.37561,1.64436,0.34448,,,,
2020-02-23 14:13:43 IST,126841,33.50000,16.70000,15.90000,37.40000,3.39633,1.51743,0.35057,,,,
2020-02-23 14:14:00 IST,126842,33.20000,16.50000,15.80000,35.30000,2.29096,1.49523,0.33846,,,,
2020-02-23 14:14:17 IST,126843,33.30000,16.70000,15.40000,34.40000,3.35497,1.47349,0.34146,,,,
2020-02-23 14:14:34 IST,126844,33.30000,16.80000,15.50000,43.50000,3.35497,1.61121,0.34146,,,,
2020-02-23 14:14:50 IST,126845,33.20000,16.60000,14.30000,40.00000,3.35497,1.49523,0.34146,,,,
2020-02-23 14:15:07 IST,126846,33.30000,16.70000,14.80000,37.50000,3.37561,1.44520,0.34146,,,,
2020-02-23 14:15:24 IST,126847,33.40000,16.90000,16.90000,38.50000,3.33440,1.48793,0.34146,,,,
2020-02-23 14:15:41 IST,126848,33.30000,17.00000,16.00000,33.80000,3.31390,1.54779,0.33846,,,,
2020-02-23 14:15:57 IST,126849,33.20000,17.30000,14.90000,22.40000,3.35497,1.54012,0.33846,,,,
2020-02-23 14:16:14 IST,126850,33.20000,17.40000,16.40000,42.20000,3.31390,1.57114,0.33846,,,,
2020-02-23 14:16:31 IST,126851,33.10000,17.50000,14.80000,28.10000,3.35497,1.54779,0.33846,,,,
2020-02-23 14:16:48 IST,126852,33.00000,17.50000,14.50000,26.40000,3.35497,1.52494,0.33846,,,,
2020-02-23 14:17:05 IST,126853,33.20000,17.70000,14.90000,27.00000,3.39633,1.47349,0.33547,,,,
2020-02-23 14:17:21 IST,126854,33.00000,17.70000,16.00000,30.20000,3.39633,1.47349,0.33846,,,,
2020-02-23 14:17:38 IST,126855,33.00000,17.70000,16.50000,43.40000,3.39633,1.44520,0.34146,,,,
2020-02-23 14:17:55 IST,126856,33.00000,17.60000,15.80000,41.70000,3.39633,1.50258,0.34752,,,,
2020-02-23 14:18:12 IST,126857,32.90000,17.50000,15.80000,39.20000,3.31390,1.59501,0.33547,,,,
2020-02-23 14:18:29 IST,126858,32.90000,17.30000,15.90000,51.20000,3.31390,1.60308,0.33547,,,,
