timestamp,n31,n32,n33,n24,n11,n12,n14
"2020-02-22 00:00:00",59.4733333333333,75.6571428571429,95.1714285714286,88.2294117647059,50.55,91.175,
"2020-02-22 00:01:00",59.4571428571428,75.65,95.18,86.9105263157895,50.5375,91.2666666666667,
"2020-02-22 00:02:00",59.5333333333333,75.66,95.2,88.264705882353,50.5875,91.325,
"2020-02-22 00:03:00",59.4785714285714,75.7142857142857,95.2266666666667,86.9789473684211,50.54375,91.3333333333333,
"2020-02-22 00:04:00",59.3357142857143,75.92,95.2642857142857,86.5833333333333,50.5,91.375,
"2020-02-22 00:05:00",59.3214285714286,76.0615384615385,95.3428571428572,88.4352941176471,50.56875,91.4666666666667,
"2020-02-22 00:06:00",59.46,76.16,95.3866666666667,87.1473684210526,50.74,91.4,
"2020-02-22 00:07:00",59.55,76.4285714285714,95.4,88.4882352941177,50.85,91.45,
"2020-02-22 00:08:00",59.6,76.5866666666667,95.4357142857143,86.7277777777778,51.03125,91.5,
"2020-02-22 00:09:00",59.5928571428571,76.6357142857143,95.5,88.9944444444445,51.2,91.675,
"2020-02-22 00:10:00",59.5857142857143,76.6428571428572,95.5,86.8222222222222,51.30625,91.6,
"2020-02-22 00:11:00",59.4733333333333,76.7,95.4866666666667,89,51.45,91.675,
"2020-02-22 00:12:00",59.3785714285714,76.75,95.5071428571429,86.8666666666667,51.5933333333333,91.8,
"2020-02-22 00:13:00",59.3,76.7933333333333,95.58,89.1055555555555,51.7533333333333,91.825,
"2020-02-22 00:14:00",59.2142857142857,76.9285714285714,95.5928571428571,86.9722222222222,51.8,91.825,
"2020-02-22 00:15:00",59.1,76.9857142857143,95.5928571428571,88.7529411764706,51.81875,91.8333333333333,
"2020-02-22 00:16:00",59.1266666666667,76.9933333333333,95.6066666666666,87.4578947368421,51.7933333333333,91.95,
"2020-02-22 00:17:00",59.2642857142857,77.1928571428572,95.6428571428572,88.8235294117647,51.725,92.0333333333333,
"2020-02-22 00:18:00",59.2733333333333,77.4,95.6733333333334,87.5421052631579,51.7,92.025,
"2020-02-22 00:19:00",59.2928571428571,77.5857142857143,95.65,87.0944444444444,51.775,92.1333333333333,
"2020-02-22 00:20:00",59.3928571428571,77.74,95.6142857142857,88.8352941176471,51.75,92.225,
"2020-02-22 00:21:00",59.5333333333333,77.8714285714286,95.6785714285714,87.1277777777778,51.84375,92.2666666666667,
"2020-02-22 00:22:00",59.7857142857143,77.8928571428571,95.7,89.2944444444445,51.96875,92.375,
"2020-02-22 00:23:00",60.1533333333333,78.0733333333333,95.8,89.0176470588235,51.9866666666667,92.525,
"2020-02-22 00:24:00",60.3785714285714,78.3214285714286,95.8285714285714,87.2944444444444,52,92.5333333333333,
"2020-02-22 00:25:00",60.3133333333333,78.36,95.9266666666667,89.5166666666667,51.98125,92.575,
"2020-02-22 00:26:00",60.1785714285714,78.2142857142857,96.0428571428571,87.5055555555555,51.91875,92.6,
"2020-02-22 00:27:00",60.3,78.25,96.1133333333333,89.7277777777778,52.1,92.625,
"2020-02-22 00:28:00",60.58,78.5333333333333,96.1928571428572,87.6611111111111,52.48125,92.6333333333333,
"2020-02-22 00:29:00",60.6785714285714,78.7071428571428,96.2142857142857,89.4588235294118,52.9666666666667,92.775,
"2020-02-22 00:30:00",60.8066666666667,78.8928571428571,96.3133333333333,88.2421052631579,53.30625,92.875,
"2020-02-22 00:31:00",60.7642857142857,78.96,96.3928571428571,89.6352941176471,53.475,93.0333333333333,
"2020-02-22 00:32:00",60.7428571428571,79.1642857142857,96.42,88.3473684210526,53.55,93.125,
"2020-02-22 00:33:00",60.6066666666667,79.15,96.5428571428571,89.7764705882353,53.6,93.2,
"2020-02-22 00:34:00",60.4928571428571,79.1769230769231,96.6,88.5315789473684,53.625,93.225,
"2020-02-22 00:35:00",60.3357142857143,79.35,96.6285714285714,89.8823529411765,53.6933333333333,93.2333333333333,
"2020-02-22 00:36:00",60.0933333333333,79.5071428571429,96.6285714285714,88.1388888888889,53.6625,93.325,
"2020-02-22 00:37:00",59.8928571428571,79.7333333333333,96.68,90.3277777777778,53.5625,93.475,
"2020-02-22 00:38:00",59.7666666666667,79.8642857142857,96.6857142857143,88.2333333333334,53.4466666666667,93.5,
"2020-02-22 00:39:00",59.7642857142857,80.1071428571429,96.68,90.3555555555556,53.38125,93.6,
"2020-02-22 00:40:00",59.8214285714286,80.2214285714286,96.7,88.2722222222222,53.30625,93.6,
"2020-02-22 00:41:00",60.0933333333333,80.2071428571429,96.7066666666667,90.3888888888889,53.2933333333333,93.75,
"2020-02-22 00:42:00",60.2357142857143,80.1533333333334,96.8,88.3611111111111,53.26875,93.8,
"2020-02-22 00:43:00",60.2533333333334,80.2214285714286,96.8071428571428,90.1117647058823,53.30625,93.8,
"2020-02-22 00:44:00",60.1142857142857,80.3428571428571,96.8466666666667,88.8631578947369,53.375,93.825,
"2020-02-22 00:45:00",60.1285714285714,80.4071428571428,96.8857142857143,90.2117647058824,53.31875,93.8666666666667,
"2020-02-22 00:46:00",60.4866666666667,80.4142857142857,96.9333333333334,88.9894736842106,53.41875,93.975,
"2020-02-22 00:47:00",60.8857142857143,80.6714285714286,96.95,90.3176470588235,53.68125,93.9666666666667,
"2020-02-22 00:48:00",61.3066666666667,80.9333333333333,97,88.6722222222222,53.91875,94,
"2020-02-22 00:49:00",61.5142857142857,81.2857142857143,97.0533333333333,90.8222222222222,54.04,94.0333333333333,
"2020-02-22 00:50:00",61.5266666666667,81.5142857142857,97.1071428571428,88.7944444444444,54.1125,94.075,
