timestamp,n31,n32,n33,n24,n11,n12,n14
"2020-02-21 23:00:00",59.0592592592591,72.9531664212075,94.7040268456374,81.0151111111108,49.8992732558141,89.9752873563218,
"2020-02-22 00:00:00",60.2778935185187,78.8557242990653,96.2605324074072,88.8027027027023,52.6440463645943,92.8542056074766,
"2020-02-22 01:00:00",62.2751445086703,84.2019002375297,98.0079069767443,91.043673851922,55.5996811902234,95.146261682243,
"2020-02-22 02:00:00",63.0286542923438,87.1261430246194,98.7228704784136,92.0925891181987,56.1107594936709,96.3144859813085,
"2020-02-22 03:00:00",65.4947674418607,89.5587395957191,99.3594219653184,93.1031598513016,56.623424369748,97.6196261682243,
"2020-02-22 04:00:00",61.8388631090488,82.8210465116282,96.9082175925919,89.7743016759771,53.5368310598111,95.1098130841122,
"2020-02-22 05:00:00",60.5969837587008,84.3946107784432,97.0352601156065,90.0367100371745,53.3885744234801,95.3702325581396,
"2020-02-22 06:00:00",70.6797453703705,90.9807453416145,99.5559537572244,93.7655493482292,57.2797254487858,98.605140186916,
"2020-02-22 07:00:00",71.7194669756664,90.5575210589647,99.6035838150295,93.6227824463125,58.6472689075629,98.2883177570093,
"2020-02-22 08:00:00",64.0744483159118,77.6986095017382,95.7702201622245,88.3890959925441,54.4623689727465,93.1504672897197,
"2020-02-22 09:00:00",47.8746527777778,54.46220657277,85.7317551963049,77.4889507892294,41.4017838405037,73.0051401869159,
"2020-02-22 10:00:00",45.3828306264502,48.218648018648,80.4743916570104,72.6700934579439,38.4804232804233,62.8816037735849,
"2020-02-22 11:00:00",37.066550925926,34.8857142857143,68.700348027842,62.0311027332704,31.2572631578947,46.833971291866,
"2020-02-22 12:00:00",31.2658932714616,26.4948955916473,60.7357225433528,54.2393488372095,27.0328092243187,35.7985781990521,
"2020-02-22 13:00:00",33.4550522648084,25.1219114219114,61.1724537037036,54.5842644320297,27.3254184100418,29.8741784037558,
"2020-02-22 14:00:00",33.5507531865585,24.4455075845974,59.8823665893271,53.5229400749063,26.9975966562174,29.0556603773585,
"2020-02-22 15:00:00",34.9400232018561,25.6968531468531,62.9394431554523,55.9391425908666,28.9824579831933,38.2728155339806,
"2020-02-22 16:00:00",34.5332560834299,26.5243306169965,62.9469837587006,56.0037383177569,29.0056782334385,42.7289215686274,
"2020-02-22 17:00:00",36.6988399071926,29.3812064965198,65.6921296296295,58.8743947858472,29.9313089005235,45.2326732673267,
"2020-02-22 18:00:00",41.9325203252032,38.9172535211268,71.5892485549133,64.9462255358806,35.4280628272251,50.8450980392157,
"2020-02-22 19:00:00",52.0302433371958,52.9186046511628,83.3095017381227,75.8689075630251,43.8154171066523,63.880790960452,
"2020-02-22 20:00:00",58.946527777778,66.1350938967136,92.2519721577731,84.3577425373137,49.6462749213011,83.8283018867924,
"2020-02-22 21:00:00",59.4483796296296,69.8702576112411,93.517708333334,85.806173994388,49.7727368421053,88.1268456375839,
"2020-02-22 22:00:00",59.5626882966394,74.0294117647057,94.5747976878612,87.0983224603914,51.1278481012654,90.7897142857143,
"2020-02-22 23:00:00",60.8702546296297,77.5354044548652,96.1349537037031,88.5701117318429,53.2897463002113,92.6502617801047,
"2020-02-23 00:00:00",59.6079953650057,77.3788056206094,95.8746820809245,88.2557209302321,52.8988469601677,92.1566037735849,
"2020-02-23 01:00:00",59.2737268518517,78.3812500000002,95.5220162224794,88.068067226891,51.940126715945,91.9944186046512,
"2020-02-23 02:00:00",58.9363425925926,75.8341860465118,94.5231213872835,87.0772897196264,50.0971608832805,91.0696261682242,
"2020-02-23 03:00:00",56.2684820393976,73.8241860465115,93.1156069364155,85.5156133828992,48.2731937172778,89.9383177570092,
"2020-02-23 04:00:00",59.3056647398842,77.5430571761961,94.2082175925927,86.7695167286249,50.3552192066808,91.303738317757,
"2020-02-23 05:00:00",60.6831981460023,83.3786542923435,95.9071676300572,88.8759517177348,53.695620437956,93.2846511627907,
"2020-02-23 06:00:00",65.3672453703704,88.3816705336425,97.9925925925928,91.6380819366858,56.2492584745765,95.8004830917874,
"2020-02-23 07:00:00",68.8420441347271,90.2415509259261,99.3943287037029,93.0931162790691,59.2894240837697,97.3644859813083,
"2020-02-23 08:00:00",68.0041666666668,85.7067441860465,98.8676300578038,91.896747211896,58.9129066107027,96.2855140186916,
"2020-02-23 09:00:00",60.936426914153,73.1080419580419,95.2771990740737,87.3404096834266,18.2053879310345,90.9046728971963,
"2020-02-23 10:00:00",51.515625,57.1305909617612,89.0436342592593,80.532276119403,0,74.9136150234742,
"2020-02-23 11:00:00",38.7312862108923,38.0697322467986,71.6452436194896,64.4867165575304,0,49.3430693069307,20.5
"2020-02-23 12:00:00",35.0762456546929,31.1247386759582,65.6528935185184,58.8587793427229,0,39.556157635468,
"2020-02-23 13:00:00",33.8280092592593,27.0099652375435,61.5815758980302,55.0783783783784,0,30.0276995305164,17.4447368421053
"2020-02-23 14:00:00",32.61875,24.0882694541231,58.8444959443799,52.716370439663,0,27.5552941176471,17.277570093458
"2020-02-23 15:00:00",32.8855324074074,25.2850521436848,58.7161252900231,52.7325187969925,0,34.766091954023,17.9170616113744
"2020-02-23 16:00:00",33.1879490150637,26.7903263403264,59.3159537572254,53.2572497661365,0,39.9333333333334,19.0756097560976
"2020-02-23 17:00:00",37.0211805555555,31.8115874855157,65.7387731481481,59.0768440709616,0,45.4214634146342,
"2020-02-23 18:00:00",45.3440462427746,44.0655491329479,74.7729479768784,68.1257276995301,0,53.3335260115607,
