timestamp,n31,n32,n33,n24,n11,n12,n14
"2020-02-26 00:00:00",40.78,56.5071428571429,57.7428571428571,61.7277777777778,45.3333333333333,57.75,
"2020-02-26 00:01:00",42.2571428571429,58.5,57.6214285714286,60.0588235294118,52.6533333333333,52.9333333333333,
"2020-02-26 00:02:00",48.2357142857143,55.9857142857143,58.4666666666667,61.9157894736842,44.7428571428571,56.275,
"2020-02-26 00:03:00",43.1928571428571,59.8266666666667,60.15,63.5529411764706,53.1928571428571,57.8333333333333,
"2020-02-26 00:04:00",44.1571428571429,56.9285714285714,61.7666666666667,65.8894736842105,49.7642857142857,55.15,
"2020-02-26 00:05:00",44.1,61.4,58.6928571428571,62.4117647058824,52.74,57.275,
"2020-02-26 00:06:00",41.7,58.12,58.6466666666667,61.4944444444444,60.7533333333333,57.8,
"2020-02-26 00:07:00",44.7428571428571,67.5142857142857,58.2357142857143,63.8944444444444,57.9,53.175,
"2020-02-26 00:08:00",44.6133333333333,60.4866666666667,59.2428571428571,62.0823529411765,53.7071428571429,54.3666666666667,
"2020-02-26 00:09:00",49.1642857142857,64.55,60.0,64.6105263157895,58.6466666666667,54.3,
"2020-02-26 00:10:00",43.5066666666667,65.2714285714286,58.9357142857143,63.2823529411765,57.5714285714286,59.3666666666667,
"2020-02-26 00:11:00",47.3642857142857,62.58,60.4466666666667,64.3277777777778,54.4466666666667,61.775,
"2020-02-26 00:12:00",45.65,60.6214285714286,59.4785714285714,65.9277777777778,51.7666666666667,56.9333333333333,
"2020-02-26 00:13:00",45.4466666666667,59.4714285714286,61.2285714285714,66.8470588235294,54.12,56.3,
"2020-02-26 00:14:00",47.05,59.1785714285714,64.0666666666667,69.4894736842105,53.46,55.2666666666667,
"2020-02-26 00:15:00",44.28,60.2466666666667,60.5357142857143,65.8705882352941,58.7333333333333,57.125,
"2020-02-26 00:16:00",46.5928571428571,62.3714285714286,59.4133333333333,66.4421052631579,57.6866666666667,62.3333333333333,
"2020-02-26 00:17:00",43.7933333333333,59.4142857142857,59.8714285714286,64.864705882353,55.6071428571429,56.5333333333333,
"2020-02-26 00:18:00",42.5142857142857,65.12,59.8071428571429,66.6444444444444,54.03125,56.575,
"2020-02-26 00:19:00",43.6285714285714,64.7,60.0733333333333,64.45,52.42,53,
"2020-02-26 00:20:00",44.04,61.7333333333333,59.1142857142857,67.2666666666667,58.5,56,
"2020-02-26 00:21:00",44.2214285714286,60.3285714285714,61.2733333333333,66.0333333333333,54.8,59.275,
"2020-02-26 00:22:00",45.75,60.7533333333333,61.2285714285714,67.1166666666667,56.6076923076923,53.6,
"2020-02-26 00:23:00",43.0533333333333,64.8214285714286,60.5214285714286,64.4470588235294,55.9666666666667,59.375,
"2020-02-26 00:24:00",42.5285714285714,65.5357142857143,62.7866666666667,66.2777777777778,58.1307692307692,57.9333333333333,
"2020-02-26 00:25:00",45.52,67.3,62.6214285714286,67.4222222222222,50.9375,62.05,
"2020-02-26 00:26:00",45.1357142857143,63.3866666666667,61.32,66.6157894736842,53.4571428571429,58.1333333333333,
"2020-02-26 00:27:00",48.1142857142857,62.0714285714286,61.9428571428572,66.6176470588235,55.5933333333333,61.175,
"2020-02-26 00:28:00",45.9933333333333,62.3214285714286,63.6571428571429,67.4111111111111,47.0333333333333,59.7,
"2020-02-26 00:29:00",46.4571428571429,65.24,62.3733333333333,65.3222222222222,57.1785714285714,57.2,
"2020-02-26 00:30:00",47.42,66.3285714285714,63.05,68.5944444444444,57.2666666666667,60.0666666666667,
"2020-02-26 00:31:00",48.9357142857143,61.4466666666667,61.1133333333333,65.4888888888889,60.7066666666667,63.125,
"2020-02-26 00:32:00",46.7357142857143,62.5714285714286,64.2428571428571,67.9388888888889,58.5,59,
"2020-02-26 00:33:00",47.7066666666667,64.68,63.3642857142857,67.1058823529412,53.6928571428571,59.525,
"2020-02-26 00:34:00",48.8928571428571,64.4714285714286,62.38,68.1210526315789,59.0133333333333,58.9,
"2020-02-26 00:35:00",47.4266666666667,63.3285714285714,62.3,66.5882352941177,58.4857142857143,57.55,
"2020-02-26 00:36:00",48.1071428571428,62.1,62.2142857142857,68.3611111111111,61.8785714285714,57.1,
"2020-02-26 00:37:00",42.9428571428571,61.2642857142857,63.2571428571429,67.9294117647059,52.9461538461538,55.4,
"2020-02-26 00:38:00",46.1133333333333,63.9071428571429,61.4,67.8947368421053,56.1733333333333,55.0666666666667,
"2020-02-26 00:39:00",47.2071428571429,60.86,62.2357142857143,66.8764705882353,57.9357142857143,56.275,
"2020-02-26 00:40:00",44.1,71.8714285714286,62.0857142857143,68.6222222222222,52.0866666666667,57.7,
"2020-02-26 00:41:00",47.0928571428571,67.2866666666667,63.48,68.6166666666667,61.4733333333333,54.4666666666667,
"2020-02-26 00:42:00",47.9,58.8571428571428,62.5142857142857,67.2588235294118,53.7285714285714,54.3333333333333,
"2020-02-26 00:43:00",46.9714285714286,62.7285714285714,62.5133333333333,68.4473684210526,59.4428571428571,56.4,
"2020-02-26 00:44:00",48.0928571428571,59.56,62.5857142857143,67.0823529411765,56.5333333333333,59.1333333333333,
"2020-02-26 00:45:00",50.8866666666667,63.9785714285714,61.4928571428571,67.7833333333333,57.1357142857143,58.675,86.9333333333333
"2020-02-26 00:46:00",52.2857142857143,63.2133333333333,64.6666666666667,68.4388888888889,61.1076923076923,56.4,77.65
"2020-02-26 00:47:00",45.6785714285714,61.8928571428571,62.8285714285714,68.8722222222222,57.9533333333333,62.6,87.4
